# Id_interactions,B0,B1,B2,B3,label
10247,246685,17,13,0,1
10248,428260,0,0,0,1
10249,297920,0,0,0,1
10250,1098577,3,0,0,1
10251,167577,3,0,0,1
10252,232750,0,0,0,1
10254,442224,1,0,0,1
10264,232750,0,0,0,1
10266,507394,0,1,0,1
10267,423604,1,0,0,1
10275,279300,0,0,0,1
10276,172235,0,0,0,1
10277,437569,1,0,0,1
10278,148960,0,0,0,1
10300,181545,0,0,0,1
10301,325850,0,0,0,1
10310,214130,0,0,0,1
10311,246712,3,0,0,1
10314,288610,0,0,0,1
10315,242060,0,0,0,1
10316,246685,17,13,0,1
10317,251340,17,13,0,1
10318,167580,0,0,0,1
10324,251340,17,13,0,1
10326,260680,0,0,0,1
10329,428260,0,0,0,1
10330,395565,110,0,0,1
10333,465500,0,0,0,1
10334,228095,0,0,0,1
10335,451535,0,0,0,1
10337,335160,0,0,0,1
10338,335160,0,0,0,1
10339,674975,0,0,0,1
10340,288610,0,0,0,1
10341,330505,0,0,0,1
10342,176887,3,0,0,1
10343,418950,0,0,0,1
10344,144305,0,0,0,1
10345,437570,0,0,0,1
10346,684285,0,0,0,1
10347,176890,0,0,0,1
10356,349125,0,0,0,1
10357,228095,0,0,0,1
10359,460735,110,0,0,1
10360,256025,0,0,0,1
10361,232750,0,0,0,1
10363,428260,0,0,0,1
10364,158270,0,0,0,1
10365,358435,0,0,0,1
10367,228095,0,0,0,1
10368,148960,0,0,0,1
10369,246685,17,13,0,1
10371,521359,1,0,0,1
10373,148960,0,0,0,1
10374,274645,0,0,0,1
10375,237405,0,0,0,1
10376,237405,0,0,0,1
10377,321195,0,0,0,1
10378,349125,0,0,0,1
10379,148960,0,0,0,1
10387,712215,0,0,0,1
10388,279300,0,0,0,1
10389,148960,0,0,0,1
10390,246715,0,0,0,1
10391,256024,1,0,0,1
10392,428259,1,0,0,1
10393,283955,0,0,0,1
10394,246715,0,0,0,1
10395,442224,1,0,0,1
10396,228095,0,0,0,1
10397,167577,3,0,0,1
10399,228095,0,0,0,1
10401,237405,0,0,0,1
10404,502739,1,0,0,1
10406,754110,0,0,0,1
10407,265335,0,0,0,1
10408,260679,1,0,0,1
10413,442225,0,0,0,1
10414,251369,1,0,0,1
10416,1014787,3,0,0,1
10418,437570,0,0,0,1
10419,167580,0,0,0,1
10420,395674,1,0,0,1
10421,297920,0,0,0,1
10423,148960,0,0,0,1
10425,139650,0,0,0,1
10426,451534,1,0,0,1
10427,181545,0,0,0,1
10430,358435,0,0,0,1
10431,437569,1,0,0,1
10434,782037,3,0,0,1
10435,451535,0,0,0,1
10436,777382,3,0,0,1
10437,367745,0,0,0,1
10438,153615,0,0,0,1
10439,228095,0,0,0,1
10440,311885,0,0,0,1
10441,251370,0,0,0,1
10442,242060,0,0,0,1
10443,167577,3,0,0,1
10444,344470,0,0,0,1
10445,283955,0,0,0,1
10447,162925,0,0,0,1
10448,428260,0,0,0,1
10449,232749,1,0,0,1
10450,162922,3,0,0,1
10451,232750,0,0,0,1
10460,265335,0,0,0,1
10462,237405,0,0,0,1
10463,386365,0,0,0,1
10464,283955,0,0,0,1
10465,400329,1,0,0,1
10466,325850,0,0,0,1
10469,176890,0,0,0,1
10471,423605,0,0,0,1
10474,256024,1,0,0,1
10475,195510,0,0,0,1
10476,339815,0,0,0,1
10477,432915,0,0,0,1
10478,172232,3,0,0,1
10480,148960,0,0,0,1
10481,218785,0,0,0,1
10482,237375,17,13,0,1
10483,162925,0,0,0,1
10492,148960,0,0,0,1
10493,209475,0,0,0,1
10494,148960,0,0,0,1
10496,349125,0,0,0,1
10499,465500,0,0,0,1
10500,144305,0,0,0,1
10501,470155,0,0,0,1
10502,228095,0,0,0,1
10503,288610,0,0,0,1
10504,148960,0,0,0,1
10506,204817,3,0,0,1
10508,256024,1,0,0,1
10509,162925,0,0,0,1
10510,144305,0,0,0,1
10511,134995,0,0,0,1
10512,246715,0,0,0,1
10513,265334,1,0,0,1
10515,642390,0,0,0,1
10521,153615,0,0,0,1
10522,367745,0,0,0,1
10523,228095,0,0,0,1
10524,609805,0,0,0,1
10525,246685,17,13,0,1
10526,153615,0,0,0,1
10527,256025,0,0,0,1
10529,148960,0,0,0,1
10530,283847,108,0,0,1
10531,283955,0,0,0,1
10532,391019,1,0,0,1
10533,232750,0,0,0,1
10535,214130,0,0,0,1
10536,702905,0,0,0,1
10537,256024,1,0,0,1
10540,484119,1,0,0,1
10541,172232,3,0,0,1
10542,181545,0,0,0,1
10545,363090,0,0,0,1
10548,148960,0,0,0,1
10550,451535,0,0,0,1
10551,456190,0,0,0,1
10552,218785,0,0,0,1
10553,148960,0,0,0,1
10554,782037,3,0,0,1
10555,279300,0,0,0,1
10556,242060,0,0,0,1
10558,228095,0,0,0,1
10559,451535,0,0,0,1
10560,418949,1,0,0,1
10563,130340,0,0,0,1
10564,321195,0,0,0,1
10566,321195,0,0,0,1
10567,265334,1,0,0,1
10568,493430,0,0,0,1
10569,456190,0,0,0,1
10570,321195,0,0,0,1
10571,228095,0,0,0,1
10572,288610,0,0,0,1
10575,204789,18,13,0,1
10576,758765,0,0,0,1
10577,335160,0,0,0,1
10578,232750,0,0,0,1
10579,321195,0,0,0,1
10580,1038062,3,0,0,1
10581,167577,3,0,0,1
10582,442220,5,0,0,1
10584,516704,1,0,0,1
10585,256025,0,0,0,1
10586,148960,0,0,0,1
10587,446880,0,0,0,1
10595,330505,0,0,0,1
10596,265304,18,13,0,1
10597,456190,0,0,0,1
10598,488775,0,0,0,1
10599,363090,0,0,0,1
10600,172235,0,0,0,1
10602,176890,0,0,0,1
10603,386365,0,0,0,1
10606,349125,0,0,0,1
10607,335160,0,0,0,1
10608,251369,1,0,0,1
10609,232750,0,0,0,1
10611,288610,0,0,0,1
10612,144305,0,0,0,1
10613,353780,0,0,0,1
10614,167577,3,0,0,1
10618,260679,1,0,0,1
10619,186200,0,0,0,1
10621,162925,0,0,0,1
10623,437570,0,0,0,1
10624,232750,0,0,0,1
10625,456190,0,0,0,1
10626,237405,0,0,0,1
10628,228095,0,0,0,1
10629,460845,0,0,0,1
10630,339815,0,0,0,1
10632,353780,0,0,0,1
10633,349125,0,0,0,1
10634,297920,0,0,0,1
10635,228095,0,0,0,1
10636,256024,1,0,0,1
10639,228094,1,0,0,1
10640,209474,1,0,0,1
10641,167580,0,0,0,1
10642,274645,0,0,0,1
10643,228094,1,0,0,1
10645,153615,0,0,0,1
10646,274645,0,0,0,1
10647,758762,3,0,0,1
10649,493429,1,0,0,1
10651,395675,0,0,0,1
10652,321195,0,0,0,1
10653,358435,0,0,0,1
10654,260650,17,13,0,1
10662,353780,0,0,0,1
10663,428259,1,0,0,1
10664,255994,18,13,0,1
10665,418950,0,0,0,1
10667,1038062,3,0,0,1
10670,148960,0,0,0,1
10671,139650,0,0,0,1
10672,744800,0,0,0,1
10673,148960,0,0,0,1
10674,321195,0,0,0,1
10675,1079957,3,0,0,1
10676,232750,0,0,0,1
10677,474810,0,0,0,1
10678,442225,0,0,0,1
10679,484120,0,0,0,1
10680,768072,3,0,0,1
10681,176890,0,0,0,1
10682,172235,0,0,0,1
10683,470155,0,0,0,1
10684,228095,0,0,0,1
10685,265335,0,0,0,1
10689,269989,1,0,0,1
10690,172232,3,0,0,1
10691,148960,0,0,0,1
10692,288610,0,0,0,1
10694,1014787,3,0,0,1
10695,176890,0,0,0,1
10696,283954,1,0,0,1
10698,693595,0,0,0,1
10699,321195,0,0,0,1
10701,251340,17,13,0,1
10702,996167,3,0,0,1
10703,228095,0,0,0,1
10704,470155,0,0,0,1
10708,777382,3,0,0,1
10709,283955,0,0,0,1
10710,446880,0,0,0,1
10712,507394,1,0,0,1
10713,493425,5,0,0,1
10714,349125,0,0,0,1
10716,167580,0,0,0,1
10717,246715,0,0,0,1
10718,288610,0,0,0,1
10721,255995,17,13,0,1
10722,353780,0,0,0,1
10723,176890,0,0,0,1
10724,158270,0,0,0,1
10725,358435,0,0,0,1
10726,223440,0,0,0,1
10727,228095,0,0,0,1
10728,274645,0,0,0,1
10729,404984,1,0,0,1
10730,214130,0,0,0,1
10731,316540,0,0,0,1
10733,172235,0,0,0,1
10734,409610,17,13,0,1
10735,139650,0,0,0,1
10736,148960,0,0,0,1
10738,283955,0,0,0,1
10739,148960,0,0,0,1
10741,432915,0,0,0,1
10742,260679,1,0,0,1
10743,358435,0,0,0,1
10745,349125,0,0,0,1
10746,144305,0,0,0,1
10747,507394,1,0,0,1
10748,256024,1,0,0,1
10749,167577,3,0,0,1
10750,288610,0,0,0,1
10752,148960,0,0,0,1
10753,144305,0,0,0,1
10754,190855,0,0,0,1
10756,349125,0,0,0,1
10758,297920,0,0,0,1
10759,768072,3,0,0,1
10760,148960,0,0,0,1
10761,204820,0,0,0,1
10762,349125,0,0,0,1
10763,279300,0,0,0,1
10764,144305,0,0,0,1
10765,716870,0,0,0,1
10766,302575,0,0,0,1
10767,293265,0,0,0,1
10768,148960,0,0,0,1
10769,237404,1,0,0,1
10770,782037,3,0,0,1
10771,269956,21,13,0,1
10772,228095,0,0,0,1
10773,479465,0,0,0,1
10774,363090,0,0,0,1
10775,148960,0,0,0,1
10776,418920,17,13,0,1
10777,521359,1,0,0,1
10778,744800,0,0,0,1
10779,335160,0,0,0,1
10780,297920,0,0,0,1
10781,279300,0,0,0,1
10782,251340,17,13,0,1
10783,139650,0,0,0,1
10784,507394,1,0,0,1
10785,297920,0,0,0,1
10786,232750,0,0,0,1
10787,423605,0,0,0,1
10788,493430,0,0,0,1
10794,1061337,3,0,0,1
10795,1052027,3,0,0,1
10796,251340,17,13,0,1
10798,279300,0,0,0,1
10799,311885,0,0,0,1
10800,228095,0,0,0,1
10801,777382,3,0,0,1
10802,148960,0,0,0,1
10804,279299,1,0,0,1
10805,288610,0,0,0,1
10806,367745,0,0,0,1
10807,349125,0,0,0,1
10808,507394,1,0,0,1
10809,446880,0,0,0,1
10811,432915,0,0,0,1
10812,288610,0,0,0,1
10813,353780,0,0,0,1
10815,172235,0,0,0,1
10816,460845,0,0,0,1
10817,260680,0,0,0,1
10819,358435,0,0,0,1
10821,237375,17,13,0,1
10823,256025,0,0,0,1
10824,414265,17,13,0,1
10826,339815,0,0,0,1
10827,158267,3,0,0,1
10828,265335,0,0,0,1
10829,265331,4,0,0,1
10830,148960,0,0,0,1
10831,228095,0,0,0,1
10832,512049,1,0,0,1
10833,493429,1,0,0,1
10834,428260,0,0,0,1
10835,181545,0,0,0,1
10836,456190,0,0,0,1
10837,339815,0,0,0,1
10840,242060,0,0,0,1
10841,139650,0,0,0,1
10842,1052026,4,0,0,1
10843,167577,3,0,0,1
10845,237404,1,0,0,1
10846,232750,0,0,0,1
10855,311885,0,0,0,1
10856,176890,0,0,0,1
10857,512049,1,0,0,1
10867,363090,0,0,0,1
10868,758762,3,0,0,1
10869,1070647,3,0,0,1
10870,158270,0,0,0,1
10879,372400,0,0,0,1
10880,293264,1,0,0,1
10881,493430,0,0,0,1
10882,251370,0,0,0,1
10883,512049,1,0,0,1
10885,260679,1,0,0,1
10886,181545,0,0,0,1
10889,195510,0,0,0,1
10891,232750,0,0,0,1
10892,186200,0,0,0,1
10893,274645,0,0,0,1
10894,456190,0,0,0,1
10895,479465,0,0,0,1
10896,791347,3,0,0,1
10897,269960,17,13,0,1
10898,768072,3,0,0,1
10899,223440,0,0,0,1
10901,283955,0,0,0,1
10903,344470,0,0,0,1
10905,437569,1,0,0,1
10907,297920,0,0,0,1
10908,269990,0,0,0,1
10909,735487,3,0,0,1
10911,256024,1,0,0,1
10913,800657,3,0,0,1
10914,256024,1,0,0,1
10916,498084,1,0,0,1
10917,395565,110,0,0,1
10920,777382,3,0,0,1
10923,148960,0,0,0,1
10924,428255,5,0,0,1
10925,153615,0,0,0,1
10927,321195,0,0,0,1
10928,223440,0,0,0,1
10929,144305,0,0,0,1
10930,335160,0,0,0,1
10931,400330,0,0,0,1
10932,148960,0,0,0,1
10933,437570,0,0,0,1
10934,251340,17,13,0,1
10935,353780,0,0,0,1
10937,223440,0,0,0,1
10938,344470,0,0,0,1
10939,335160,0,0,0,1
10940,255995,17,13,0,1
10941,339815,0,0,0,1
10944,754110,0,0,0,1
10945,432915,0,0,0,1
10947,283955,0,0,0,1
10948,237405,0,0,0,1
10949,279300,0,0,0,1
10950,749455,0,0,0,1
10951,256025,0,0,0,1
10953,232750,0,0,0,1
10954,432914,1,0,0,1
10955,307230,0,0,0,1
10956,228095,0,0,0,1
10959,456190,0,0,0,1
10960,325850,0,0,0,1
11048,255995,17,13,0,1
11068,446880,0,0,0,1
11069,176890,0,0,0,1
11070,162922,3,0,0,1
11090,218785,0,0,0,1
11091,148960,0,0,0,1
11092,256024,1,0,0,1
11093,279300,0,0,0,1
11094,246715,0,0,0,1
11096,400329,1,0,0,1
11097,181545,0,0,0,1
11098,460842,3,0,0,1
11101,172235,0,0,0,1
11102,777382,3,0,0,1
11103,242060,0,0,0,1
11129,418949,1,0,0,1
11130,507390,5,0,0,1
11133,758762,3,0,0,1
11134,181545,0,0,0,1
11135,367635,110,0,0,1
11136,144305,0,0,0,1
11137,442225,0,0,0,1
11139,423605,0,0,0,1
11140,148960,0,0,0,1
11141,153615,0,0,0,1
11150,195510,0,0,0,1
11151,256024,1,0,0,1
11153,256025,0,0,0,1
11155,446879,1,0,0,1
11156,176890,0,0,0,1
11163,232750,0,0,0,1
11164,260650,17,13,0,1
11165,148960,0,0,0,1
11166,1107886,4,0,0,1
11167,260679,1,0,0,1
11168,167577,3,0,0,1
11169,251370,0,0,0,1
11170,432914,1,0,0,1
11171,223440,0,0,0,1
11172,283955,0,0,0,1
11173,144305,0,0,0,1
11174,200164,1,0,0,1
11175,321195,0,0,0,1
11176,512049,1,0,0,1
11177,442225,0,0,0,1
11178,507394,1,0,0,1
11179,237405,0,0,0,1
11180,446880,0,0,0,1
11181,498084,1,0,0,1
11182,344470,0,0,0,1
11183,232750,0,0,0,1
11184,409640,0,0,0,1
11186,344470,0,0,0,1
11187,344470,0,0,0,1
11188,246715,0,0,0,1
11197,251369,1,0,0,1
11199,307230,0,0,0,1
11201,260680,0,0,0,1
11202,228095,0,0,0,1
11205,218785,0,0,0,1
11206,246685,17,13,0,1
11209,344470,0,0,0,1
11210,134995,0,0,0,1
11211,256025,0,0,0,1
11212,274642,3,0,0,1
11214,1038062,3,0,0,1
11215,148960,0,0,0,1
11216,460845,0,0,0,1
11224,344470,0,0,0,1
11225,279299,1,0,0,1
11226,228065,17,13,0,1
11227,521360,0,0,0,1
11228,283955,0,0,0,1
11229,349125,0,0,0,1
11231,200165,0,0,0,1
11232,498084,1,0,0,1
11233,232750,0,0,0,1
11234,763417,3,0,0,1
11237,786692,3,0,0,1
11238,228095,0,0,0,1
11239,228095,0,0,0,1
11240,242060,0,0,0,1
11241,181545,0,0,0,1
11242,1084612,3,0,0,1
11243,167580,0,0,0,1
11244,265334,1,0,0,1
11245,260680,0,0,0,1
11246,269990,0,0,0,1
11248,283955,0,0,0,1
11249,437570,0,0,0,1
11250,228095,0,0,0,1
11251,316540,0,0,0,1
11253,158270,0,0,0,1
11256,763417,3,0,0,1
11257,451535,0,0,0,1
11258,344470,0,0,0,1
11259,1089267,3,0,0,1
11260,330505,0,0,0,1
11261,400220,110,0,0,1
11262,325850,0,0,0,1
11263,470155,0,0,0,1
11264,256024,1,0,0,1
11265,325850,0,0,0,1
11266,325850,0,0,0,1
11267,358435,0,0,0,1
11269,148960,0,0,0,1
11270,256024,1,0,0,1
11271,232750,0,0,0,1
11272,423605,0,0,0,1
11274,702905,0,0,0,1
11275,521359,1,0,0,1
11278,246685,17,13,0,1
11279,218785,0,0,0,1
11280,628425,0,0,0,1
11282,158270,0,0,0,1
11284,428258,2,0,0,1
11285,214127,3,0,0,1
11287,335160,0,0,0,1
11288,237405,0,0,0,1
11290,335160,0,0,0,1
11292,228095,0,0,0,1
11293,153615,0,0,0,1
11295,507394,1,0,0,1
11298,186200,0,0,0,1
11299,288610,0,0,0,1
11300,144305,0,0,0,1
11321,758762,3,0,0,1
11322,167577,3,0,0,1
11324,232719,18,13,0,1
11325,246685,17,13,0,1
11327,437570,0,0,0,1
11328,134995,0,0,0,1
11329,218785,0,0,0,1
11331,260646,21,13,0,1
11332,265332,3,0,0,1
11333,502739,1,0,0,1
11335,232750,0,0,0,1
11336,460845,0,0,0,1
11339,237405,0,0,0,1
11347,251370,0,0,0,1
11349,232720,17,13,0,1
11350,158270,0,0,0,1
11351,283955,0,0,0,1
11352,358435,0,0,0,1
11353,707560,0,0,0,1
11354,172232,3,0,0,1
11355,246711,4,0,0,1
11356,256024,1,0,0,1
11357,321195,0,0,0,1
11359,228095,0,0,0,1
11360,228095,0,0,0,1
11361,237405,0,0,0,1
11369,237375,17,13,0,1
11377,456190,0,0,0,1
11379,279300,0,0,0,1
11387,148960,0,0,0,1
11388,242060,0,0,0,1
11389,195510,0,0,0,1
11390,353780,0,0,0,1
11391,414294,1,0,0,1
11392,269990,0,0,0,1
11394,456190,0,0,0,1
11395,437569,1,0,0,1
11396,1005477,3,0,0,1
11397,288609,1,0,0,1
11399,139650,0,0,0,1
11400,460845,0,0,0,1
11402,307230,0,0,0,1
11403,293265,0,0,0,1
11407,256025,0,0,0,1
11408,148960,0,0,0,1
11409,772727,3,0,0,1
11411,316540,0,0,0,1
11412,228095,0,0,0,1
11414,335160,0,0,0,1
11415,325850,0,0,0,1
11417,228095,0,0,0,1
11418,307230,0,0,0,1
11419,181545,0,0,0,1
11420,256024,1,0,0,1
11421,446880,0,0,0,1
11422,288610,0,0,0,1
11424,293265,0,0,0,1
11425,432915,0,0,0,1
11426,283955,0,0,0,1
11427,148960,0,0,0,1
11428,255995,17,13,0,1
11429,144305,0,0,0,1
11430,246715,0,0,0,1
11431,302572,3,0,0,1
11432,125685,0,0,0,1
11437,246715,0,0,0,1
11438,349125,0,0,0,1
11439,437570,0,0,0,1
11442,172235,0,0,0,1
11443,507394,1,0,0,1
11444,423605,0,0,0,1
11445,335160,0,0,0,1
11449,367745,0,0,0,1
11451,288610,0,0,0,1
11454,344470,0,0,0,1
11455,656355,0,0,0,1
11456,246712,3,0,0,1
11457,223440,0,0,0,1
11459,237405,0,0,0,1
11460,237404,1,0,0,1
11461,316540,0,0,0,1
11462,1010132,3,0,0,1
11463,246715,0,0,0,1
11464,228095,0,0,0,1
11465,437570,0,0,0,1
11466,1052027,3,0,0,1
11467,260650,17,13,0,1
11468,451532,3,0,0,1
11469,325850,0,0,0,1
11470,237405,0,0,0,1
11472,237405,0,0,0,1
11473,619115,0,0,0,1
11475,139650,0,0,0,1
11476,474810,0,0,0,1
11477,218785,0,0,0,1
11479,144305,0,0,0,1
11480,288610,0,0,0,1
11481,744797,3,0,0,1
11482,460845,0,0,0,1
11484,311885,0,0,0,1
11485,451535,0,0,0,1
11486,144305,0,0,0,1
11487,228095,0,0,0,1
11488,274644,1,0,0,1
11489,395674,1,0,0,1
11490,763417,3,0,0,1
11491,460845,0,0,0,1
11492,367745,0,0,0,1
11493,232750,0,0,0,1
11494,749452,3,0,0,1
11495,1075302,3,0,0,1
11498,265335,0,0,0,1
11499,232750,0,0,0,1
11500,232750,0,0,0,1
11501,283955,0,0,0,1
11502,428259,1,0,0,1
11503,311885,0,0,0,1
11504,521359,1,0,0,1
11505,404875,110,0,0,1
11506,437570,0,0,0,1
11507,423605,0,0,0,1
11509,288610,0,0,0,1
11510,265334,1,0,0,1
11511,204820,0,0,0,1
11515,414295,0,0,0,1
11516,442225,0,0,0,1
11517,200165,0,0,0,1
11518,758762,3,0,0,1
11519,130340,0,0,0,1
11520,256025,0,0,0,1
11522,414294,1,0,0,1
11524,279299,1,0,0,1
11525,158270,0,0,0,1
11526,288610,0,0,0,1
11527,479465,0,0,0,1
11529,246685,17,13,0,1
11531,195510,0,0,0,1
11533,344470,0,0,0,1
11535,242060,0,0,0,1
11536,228095,0,0,0,1
11537,442224,1,0,0,1
11540,465500,0,0,0,1
11542,391020,0,0,0,1
11543,498085,0,0,0,1
11544,335160,0,0,0,1
11546,796002,3,0,0,1
11548,148960,0,0,0,1
11549,251370,0,0,0,1
11551,181545,0,0,0,1
11552,446880,0,0,0,1
11553,777382,3,0,0,1
11555,1014787,3,0,0,1
11556,228095,0,0,0,1
11557,335160,0,0,0,1
11558,674975,0,0,0,1
11559,432915,0,0,0,1
11561,148960,0,0,0,1
11562,442224,1,0,0,1
11564,148960,0,0,0,1
11565,148960,0,0,0,1
11573,288609,1,0,0,1
11574,148960,0,0,0,1
11577,358435,0,0,0,1
11579,442225,0,0,0,1
11584,358435,0,0,0,1
11585,772727,3,0,0,1
11587,451535,0,0,0,1
11589,437570,0,0,0,1
11591,232750,0,0,0,1
11592,228095,0,0,0,1
11593,479465,0,0,0,1
11595,1112545,0,0,0,1
11598,344470,0,0,0,1
11603,335160,0,0,0,1
11611,442194,18,13,0,1
11612,256025,0,0,0,1
11614,404984,1,0,0,1
11615,479465,0,0,0,1
11616,423604,1,0,0,1
11618,442225,0,0,0,1
11619,446880,0,0,0,1
11621,279300,0,0,0,1
11622,512050,0,0,0,1
11631,465500,0,0,0,1
11635,218785,0,0,0,1
11636,428260,0,0,0,1
11637,437570,0,0,0,1
11638,223440,0,0,0,1
11639,274644,1,0,0,1
11640,414294,1,0,0,1
11656,423574,18,13,0,1
11657,451535,0,0,0,1
11658,418949,1,0,0,1
11659,344470,0,0,0,1
11660,349125,0,0,0,1
11662,772727,3,0,0,1
11663,665664,1,0,0,1
11667,684284,1,0,0,1
11668,279300,0,0,0,1
11669,339815,0,0,0,1
11670,400299,18,13,0,1
11672,409609,18,13,0,1
11674,404984,1,0,0,1
11675,418949,1,0,0,1
11676,363090,0,0,0,1
11677,1005480,0,0,0,1
11678,456189,1,0,0,1
11679,465500,0,0,0,1
11680,479465,0,0,0,1
11681,684285,0,0,0,1
11682,330503,2,0,0,1
11684,414264,18,13,0,1
11685,395674,1,0,0,1
11687,349125,0,0,0,1
11688,395644,18,13,0,1
11690,400299,18,13,0,1
11691,288610,0,0,0,1
11693,414264,18,13,0,1
11694,782037,3,0,0,1
11695,432914,1,0,0,1
11696,404954,18,13,0,1
11697,251369,1,0,0,1
11699,409609,18,13,0,1
11700,269959,18,13,0,1
11701,349125,0,0,0,1
11702,1200987,3,0,0,1
11703,446879,1,0,0,1
11705,279300,0,0,0,1
11708,353780,0,0,0,1
11709,763417,3,0,0,1
11710,651699,1,0,0,1
11715,423604,1,0,0,1
11716,256025,0,0,0,1
11717,437569,1,0,0,1
11719,428260,0,0,0,1
11720,451535,0,0,0,1
11723,302544,18,13,0,1
11732,274645,0,0,0,1
11733,428229,18,13,0,1
11735,409530,110,0,0,1
11736,437569,1,0,0,1
11737,349125,0,0,0,1
11738,688939,1,0,0,1
11739,437539,18,13,0,1
11740,400329,1,0,0,1
11749,507395,0,0,0,1
11750,404954,18,13,0,1
11752,265334,1,0,0,1
11753,772727,3,0,0,1
11755,432915,0,0,0,1
11756,474810,0,0,0,1
11757,377054,1,0,0,1
11758,335160,0,0,0,1
11766,656354,1,0,0,1
11768,456190,0,0,0,1
11769,335160,0,0,0,1
11770,465500,0,0,0,1
11771,400329,1,0,0,1
11773,451504,18,13,0,1
11774,567910,0,0,0,1
11775,451535,0,0,0,1
11777,335160,0,0,0,1
11779,488775,0,0,0,1
11780,321195,0,0,0,1
11783,246715,0,0,0,1
11784,465500,0,0,0,1
11786,256024,1,0,0,1
11787,353780,0,0,0,1
11789,456190,0,0,0,1
11790,418949,1,0,0,1
11791,479465,0,0,0,1
11792,283955,0,0,0,1
11793,470155,0,0,0,1
11794,474810,0,0,0,1
11796,395644,18,13,0,1
11797,465496,4,0,0,1
11798,460845,0,0,0,1
11802,470155,0,0,0,1
11804,274645,0,0,0,1
11805,349125,0,0,0,1
11806,1065992,3,0,0,1
11808,274614,18,13,0,1
11810,1117200,0,0,0,1
11811,256024,1,0,0,1
11813,339815,0,0,0,1
11814,437570,0,0,0,1
11815,414264,18,13,0,1
11824,321195,0,0,0,1
11825,502740,0,0,0,1
11826,465497,3,0,0,1
11829,255994,18,13,0,1
11832,446879,1,0,0,1
11833,595840,0,0,0,1
11834,363090,0,0,0,1
11835,232749,1,0,0,1
11836,465499,1,0,0,1
11837,409609,18,13,0,1
11838,688940,0,0,0,1
11840,605150,0,0,0,1
11841,395644,18,13,0,1
11842,437569,1,0,0,1
11843,661009,1,0,0,1
11846,1084612,3,0,0,1
11847,484120,0,0,0,1
11848,614460,0,0,0,1
11849,437570,0,0,0,1
11851,246714,1,0,0,1
11854,428229,18,13,0,1
11855,414291,4,0,0,1
11856,307230,0,0,0,1
11857,349125,0,0,0,1
11858,246714,1,0,0,1
11859,321195,0,0,0,1
11860,335160,0,0,0,1
11861,442225,0,0,0,1
11862,265335,0,0,0,1
11863,423604,1,0,0,1
11866,293265,0,0,0,1
11868,647044,0,1,0,1
11870,237404,1,0,0,1
11887,479465,0,0,0,1
11888,539980,0,0,0,1
11889,339815,0,0,0,1
11890,688939,1,0,0,1
11891,246715,0,0,0,1
11892,1079957,3,0,0,1
11893,577219,1,0,0,1
11894,242060,0,0,0,1
11896,339815,0,0,0,1
11897,470151,4,0,0,1
11898,614460,0,0,0,1
11899,572564,1,0,0,1
11900,502740,0,0,0,1
11902,288610,0,0,0,1
11904,237405,0,0,0,1
11905,269990,0,0,0,1
11906,1079957,3,0,0,1
